description,fee_type,html_url,id,label,level,name,online_type,picture_url,purchase_seconds_info,students_count
Go 语言是来自 Google 的一门静态编译型语言，它拥有媲美 C 语言的强大性能。设计者赋予了它大道至简的设计理念，使它具有简洁、高效且灵活多变的特性。特别是在支持高并发的分布式集群系统中，Go 语言拥有得天独厚的优势。,free,/courses/11,11,,2,Go 语言简明教程,online_public,https://dn-simplecloud.shiyanlou.com/course/1542591711549_【11】-【Go语言编程】.png,,17068
本课程通过讲解循环神经网络 RNN 基础算法及其变体算法，使你了解 RNN 基本算法的拓扑结构、循环方式，以及 RNN 变体的细胞状态和细胞状态的变化过程。,free,/courses/1022,1022,,2,循环神经网络基础入门,online_public,https://dn-simplecloud.shiyanlou.com/1517216750445.png,,4328
Pandas 是非常著名的开源数据处理工具，我们可以通过它完成对数据集进行快速读取、转换、过滤、分析等一系列操作。除此之外，Pandas 拥有强大的缺失数据处理与数据透视功能，可谓是数据预处理中的必备利器。本课程主要讲解使用 Pandas  进行数据分析的基本流程和基本方法。,free,/courses/906,906,,2,Pandas 数据处理基础入门,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594745094_【906】-【Pandas使用教程】.png,,7592
本实验利用 Cryto++库 对字符串进行 AES 加密和解密，RSA 加密和解密，生成 MD5 值。其中主要用到了 Crypto++ 库，这是开源的C++数据加密算法库，支持如下算法：RSA、MD5、DES、AES、SHA-256等等。,member,/courses/654,654,,2,C++ 实现常见加密算法,online_public,https://dn-simplecloud.shiyanlou.com/course/1542593454380_【654】-【C++使用Crypto++库实现常用的加密算法】.png,,904
本课程将使用 PHP 实现一个简单的 MVC 框架，包含模型、视图、控制器以及模板解析等部分。通过本课程的学习，可以了解MVC框架的基本原理和运行流程，学习面向对象编程和MVC设计模式，并学习开发中的一些注意事项。对其他框架学习有很大的帮助作用。,member,/courses/607,607,,2,PHP 实现简单的 MVC 框架,online_public,https://dn-simplecloud.shiyanlou.com/course/1542592861625_【607】-【PHP实现简单的MVC框架】.png,,2291
本课程主要讲解包括 R 语言的基本数据结构 ， tidyverse 生态 ， 以及一些用R解决实际问题的案例。属于 R 语言小白入门基础课程，难度简单。十分适合想要学习 R 语言的同学进行入门学习。,free,/courses/855,855,,2,R 语言基础入门,online_public,https://dn-simplecloud.shiyanlou.com/1499827625083.png,,6071
杰克和露丝的爱情，生命的不可预料，使得泰坦尼克号的沉没即悲伤又美好。本实验将通过数据来预测船员和乘客的生还状况，包括数据清洗及可视化、模型训练及评估，以及随机森林分类器调参等内容。,member,/courses/1001,1001,,2,随机森林预测 Titanic 生还概率,online_public,https://dn-simplecloud.shiyanlou.com/1515405127654.png,,1545
"存款营销是银行吸收存款的主要经营模式，通过现有数据建立模型来判断客户是否订阅存款业务，从而帮助商业银行更好的分配人力资源，提高业务量，以满足现阶段营销活动对提高营销成功率的期望。
本实验会使用spark机器学习中的逻辑回归算法，分析银行营销数据，按照机器学习开发步骤，建立逻辑回归模型，预测客户是否会存款，并评估预测模型的精确度。",member,/courses/1003,1003,,2,Spark 分析银行营销数据,online_public,https://dn-simplecloud.shiyanlou.com/1513841838180.png,,1359
内存泄漏一直是 C++ 中比较令人头大的问题， 即便是很有经验的 C++程序员有时候也难免因为疏忽而写出导致内存泄漏的代码。除了基本的申请过的内存未释放外，还存在诸如异常分支导致的内存泄漏等等。本项目将使用 C++ 实现一个内存泄漏检查器。,member,/courses/657,657,,2,C++ 实现内存泄露检查器,online_public,https://dn-simplecloud.shiyanlou.com/course/1542594078775_【657】-【C++实现内存泄露检查器】.png,,1330
本课程将基于 OpenGL 实现一般 CAD 软件都会具备的基础功能，渲染显示 3D 空间的画面并可以操作 3D 空间中物体。,free,/courses/561,561,,2,Python 实现三维建模工具,online_public,https://dn-simplecloud.shiyanlou.com/1466427762643.png,,12452
获得内存池所分配的内存速度高于从堆中获得分配的内存的速度，一个长期稳定运行的服务在追求极致的过程中，实现内存池是必不可少的。和标准库中的默认分配器一样，内存池本质上也是分配器，本次实验将设计并使用 C++实现一个高性能内存池。,member,/courses/566,566,,2,C++ 实现高性能内存池,online_public,https://dn-simplecloud.shiyanlou.com/course/1542592616426_【566】-【C++实现高性能内存池】.png,,1911
使用 C++实现 OpenGL GLUT 实现一个简单的太阳系行星系统，将涉及一些三维图形技术的数学基础、OpenGL 里的三维坐标系、OpenGL 里的光照模型、GLUT 的键盘事件处理。,free,/courses/558,558,,2,C++ 实现太阳系行星系统,online_public,https://dn-simplecloud.shiyanlou.com/1465720470396.png,,13017
本课程使用PHP实现一个简单的网站注册登录功能，虽然功能比较简单， 但是涉及的知识点较多，包括网页模板的挑选，注册登录的流程，用户输入数据的合法性检测，Ajax异步通信，自行实现验证码，以及前端的一些完善优化操作。是一个实用的练手项目。,member,/courses/587,587,,3,PHP 实现用户注册登录,online_public,https://dn-simplecloud.shiyanlou.com/1470030344534.png,,1754
使用 Python 语言开发服务器端口扫描器，用来检测目标服务器上有哪些端口开放。适用于有 Python 和 计算机网络语言基础的用户。涉及Python网络开发，端口扫描，多线程，python-nmap包等知识点。,member,/courses/495,495,,2,Python 实现端口扫描器,online_public,https://dn-simplecloud.shiyanlou.com/1453969187264.png,,5383
本课程将使用 Python 识别图片是否为色情图片，会使用到 PIL 图像处理库编写算法来划分图像的皮肤区域。其中，课程会涉及到 Python 基础知识，肤色像素检测与皮肤区域划分算法，Pillow 及argparse 的使用。,free,/courses/589,589,,2,Python 实现色情图片识别,online_public,https://dn-simplecloud.shiyanlou.com/1470014382565.png,,36991
在渗透测试的过程中，捆绑木马以及木马免杀是经常使用的手段。本课程将教你如何使用Metasploit生成木马、捆绑常用软件以及木马的免杀处理。,member,/courses/715,715,,2,Metasploit 实现木马生成、捆绑及免杀,online_public,https://dn-simplecloud.shiyanlou.com/1517278858842.png,,1669
Markdown 几乎成为了程序员编写文档的标配，Markdown 的相关语法简单，解析 Markdown 文本能够加深日后编写编译器中词法分析的理解，本项目将使用 C++ 实现 Markdown 解析器，并将解析的内容生成为 HTML。,member,/courses/569,569,,2,C++ 实现 Markdown 解析器,online_public,https://dn-simplecloud.shiyanlou.com/course/1542592631981_【569】-【C++打造Markdown解析器】.png,,1629
本课基于 golang 实现 websocket 协议。其中将涉及 WebSocket 协议的握手过程，WebSocket 协议数据帧，WebSocket 协议中的一些算法，掩码处理，WebSocket 链接的实现。属于中级级别课程，适合具有GO基础的用户，熟悉Go基础知识加深巩固，并且加深对于计算机网络的认识与理解。,member,/courses/510,510,,2,Go 语言实现 WebSocket 协议,online_public,https://dn-simplecloud.shiyanlou.com/1457258434006.png,,934
本课程通过使用 Python3 实现了可控制肉鸡的反向Shell连接，主要学习反向Shell的实现方法。实验涉及Tcp协议、Scoket基本用法、多线程编程。难度较高，需要具备网络编程的知识，以及计算机网络的知识。,member,/courses/594,594,,2,Python 实现可控制肉鸡的反向 Shell,online_public,https://dn-simplecloud.shiyanlou.com/course/1542592694924_【594】-【Python3实现可控制肉鸡的反向Shell】.png,,2579
本课程分为基础讲解部分和项目实战部分。Ajax基础讲解部分向用户介绍了什么是Ajax，以及Ajax的常见应用场景，并在文档中附一个简单的小示例，帮助用户理解Ajax的概念。项目实战部分，主要就以编码为主，通过两个简单的小项目，让用户巩固Ajax基础，扩展Ajax技术在实际场景的具体应用，用户可以将学到的知识应用到自己的项目中，难易程度和代码量都适中，适合初级用户快速学习。,member,/courses/635,635,,2,PHP AJAX 基础入门,online_public,https://dn-simplecloud.shiyanlou.com/1472606236025.png,,672
本课程使用 ThinkPHP3.2.3 开发一个简易的文章管理系统，包括文章展示，文章发布，文章管理，个人管理，文章评论，点赞等常用的功能。通过本课程的学习，可以熟练操作 TP 框架快速开发小型系统或网站。难度适中，适合对PHP后台开发感兴趣并且想学习 ThinkPHP框架的同学。,member,/courses/619,619,,2,ThinkPHP 实现文章管理系统,online_public,https://dn-simplecloud.shiyanlou.com/1471831628626.png,,809
通过实现一个文件类型统计程序，对Linux的文件系统有一个更加深入的了解，尤其在文件类型的判断，目录的操作上的理解会加深。,member,/courses/582,582,限时免费,2,C 语言实现文件类型统计,online_public,https://dn-simplecloud.shiyanlou.com/1469008059089.png,,907
通过使用Python实现一个FTP弱口令扫描器开始，入门Python渗透测试技术，实验涉及FTP协议原理，ftplib 库的使用等知识点。本项目较为简单，适合初级人群。学习该项目的同学应该有一些计算机网络有基础。,member,/courses/579,579,,2,Python 实现 FTP 弱口令扫描器,online_public,https://dn-simplecloud.shiyanlou.com/1469760430179.png,,1662
本次课程将学习并搭建 ELKR ( = Elasticsearch + Logstash + Kibana + Redis ) 一套完整的 Nginx 日志分析技术栈。从入门安装配置到数据分析，由浅入深的讲解了ELKR的使用和工作流程，更加熟悉服务器和数据库相关操作。4个实验，从入门安装配置到数据分析，适合对于日志分析感兴趣的同学，学完本课程之后能够学会工具的使用。,member,/courses/562,562,,3,ELK 实现分布式 Nginx 日志分析系统,online_public,https://dn-simplecloud.shiyanlou.com/1466414024460.png,,1355
本项目在 Linux 环境下使用 C 语言多线程模型实现了排序算法，通过该项目的学习，可以理解并实践 Linux 环境的编程基础及多线程模型。,member,/courses/603,603,,2,C 语言实现多线程排序,online_public,https://dn-simplecloud.shiyanlou.com/1470362723799.png,,1090
本课程通过完成《多线程生产者消费者模型仿真停车场》项目，可以深入了解 Linux 操作系统的多线程机制，动手实现一个非常经典的操作系统题目，学习多线程编程，互斥量等基础知识。,member,/courses/592,592,,2,Linux 实现多线程模型,online_public,https://dn-simplecloud.shiyanlou.com/1491877547191.png,,1233
网易云音乐作为一款曲目齐全，操作方便，用户体验高的的音乐产品，越来越受欢迎。本训练营将使用 React 实现一个 网易云音乐。项目包括从设计到实现的完整流程，具体模块可分为： 前端界面模块、Node 模块、MongoDB 模块。其中前端界面模块包含 React 组件开发，React-Router 路由配置，Redux 状态管理。没有基础的小伙伴也不用着急，可以先学习实验楼的基础课程后再来学习。,bootcamp,/courses/888,888,,3,React+Express+MongoDB 仿网易云音乐,online_public,https://dn-simplecloud.shiyanlou.com/1500519319376.png,,1146
本课程将通过使用 Python 语言实现一个 Web 服务器，探索 HTTP 协议和 Web 服务的基本原理。同时，课程学习 Python 如何实现 Web 服务请求、响应、错误处理及 CGI 协议，最后会使用 Python 面向对象思路进行重构。,free,/courses/552,552,,2,Python 实现简单 Web 服务器,online_public,https://dn-simplecloud.shiyanlou.com/course/1528276208557_【552】-【Python3实现简单的Web服务器】.png,,26414
